state,cases,deaths,date
New York,397684,31143,6/29/2020
New York,398142,31776,6/30/2020
New York,398770,31791,7/1/2020
New York,399642,31814,7/2/2020
New York,400561,31836,7/3/2020
New York,401286,31860,7/4/2020
New York,401822,31895,7/5/2020
New York,402338,31911,7/6/2020
New York,402928,31934,7/7/2020
New York,403619,31945,7/8/2020
New York,404207,31979,7/9/2020
New York,404997,32004,7/10/2020
New York,405724,32019,7/11/2020
New York,406403,32029,7/12/2020
New York,406962,32075,7/13/2020
New York,407875,32092,7/14/2020
New York,408709,32115,7/15/2020
New York,409476,32133,7/16/2020
New York,410254,32147,7/17/2020
New York,411006,32167,7/18/2020
New York,411515,32187,7/19/2020
New York,412034,32203,7/20/2020
New York,412889,32218,7/21/2020
New York,413595,32228,7/22/2020
New York,414405,32270,7/23/2020
New York,415163,32278,7/24/2020
New York,415911,32295,7/25/2020
New York,416443,32305,7/26/2020
New York,417056,32322,7/27/2020
New York,417591,32333,7/28/2020
New York,418302,32342,7/29/2020
New York,419081,32362,7/30/2020
New York,419723,32372,7/31/2020
New York,420477,32390,8/1/2020
New York,421008,32401,8/2/2020
New York,421550,32413,8/3/2020
New York,422296,32422,8/4/2020
New York,422935,32431,8/5/2020
New York,423629,32329,8/6/2020
New York,424349,32336,8/7/2020
New York,425055,32345,8/8/2020
New York,425568,32354,8/9/2020
New York,426046,32361,8/10/2020
New York,426713,32372,8/11/2020
New York,427419,32384,8/12/2020
New York,428155,32399,8/13/2020
New York,428879,32407,8/14/2020
New York,429617,32414,8/15/2020
New York,430226,32424,8/16/2020
New York,430636,32435,8/17/2020
New York,431298,32446,8/18/2020
New York,431924,32451,8/19/2020
New York,432523,32451,8/20/2020
New York,433230,32456,8/21/2020
New York,433881,32464,8/22/2020
New York,434462,32482,8/23/2020
New York,434866,32489,8/24/2020
New York,435495,32495,8/25/2020
New York,436063,32499,8/26/2020
New York,436852,32507,8/27/2020
New York,437487,32515,8/28/2020
New York,438122,32522,8/29/2020
New York,438831,32534,8/30/2020
New York,439480,32541,8/31/2020
New York,440237,32551,9/1/2020
New York,440947,32559,9/2/2020
New York,441835,32567,9/3/2020
New York,442698,32573,9/4/2020
New York,443497,32579,9/5/2020
New York,444226,32585,9/6/2020
New York,444751,32600,9/7/2020
New York,445308,32612,9/8/2020
New York,445881,32611,9/9/2020
New York,446637,32618,9/10/2020
New York,447498,32619,9/11/2020
New York,448347,32625,9/12/2020
New York,449072,32629,9/13/2020
New York,449658,32639,9/14/2020
New York,450425,32655,9/15/2020
New York,451078,32662,9/16/2020
New York,451971,32669,9/17/2020
New York,452764,32682,9/18/2020
New York,453747,32679,9/19/2020
New York,454612,32686,9/20/2020
New York,455187,32691,9/21/2020
New York,455938,32690,9/22/2020
New York,456604,32691,9/23/2020
New York,457557,32696,9/24/2020
New York,458466,32708,9/25/2020
New York,459472,32713,9/26/2020
New York,460340,32722,9/27/2020
New York,461176,32737,9/28/2020
New York,462364,32743,9/29/2020
New York,463369,32757,9/30/2020
New York,464752,32768,10/1/2020
New York,466353,32789,10/2/2020
New York,468081,32794,10/3/2020
New York,469307,32813,10/4/2020
New York,470244,32827,10/5/2020
New York,471638,32836,10/6/2020
New York,472994,32850,10/7/2020
New York,474829,32859,10/8/2020
New York,476422,32867,10/9/2020
New York,477870,32875,10/10/2020
New York,479013,32879,10/11/2020
New York,480045,32896,10/12/2020
New York,481436,32905,10/13/2020
New York,482671,32916,10/14/2020
New York,484135,32935,10/15/2020
New York,485838,32944,10/16/2020
New York,487626,32959,10/17/2020
New York,489016,32972,10/18/2020
New York,490015,32990,10/19/2020
New York,491216,32998,10/20/2020
New York,493245,33005,10/21/2020
New York,494874,33022,10/22/2020
New York,496510,33038,10/23/2020
New York,498568,33049,10/24/2020
New York,500201,33059,10/25/2020
New York,501393,33073,10/26/2020
New York,503387,33092,10/27/2020
New York,505416,33107,10/28/2020
New York,507913,33128,10/29/2020
New York,510171,33143,10/30/2020
New York,512223,33152,10/31/2020
New York,514482,33174,11/1/2020
New York,516114,33187,11/2/2020
New York,518431,33198,11/3/2020
New York,520557,33222,11/4/2020
New York,523559,33247,11/5/2020
New York,526767,33267,11/6/2020
New York,530354,33287,11/7/2020
New York,533784,33314,11/8/2020
New York,536933,33343,11/9/2020
New York,540897,33373,11/10/2020
New York,545718,33398,11/11/2020
New York,550516,33424,11/12/2020
New York,555917,33452,11/13/2020
New York,561308,33477,11/14/2020
New York,564952,33508,11/15/2020
New York,568450,33540,11/16/2020
New York,573544,33576,11/17/2020
New York,578826,33607,11/18/2020
New York,584128,33648,11/19/2020
New York,589605,33696,11/20/2020
New York,595581,33737,11/21/2020
New York,600967,33767,11/22/2020
New York,606878,33804,11/23/2020
New York,611756,33847,11/24/2020
New York,618023,33890,11/25/2020
New York,624961,33959,11/26/2020
New York,633140,34004,11/27/2020
New York,639200,34049,11/28/2020
New York,645932,34101,11/29/2020
New York,652748,34150,11/30/2020
New York,660041,34222,12/1/2020
New York,669016,34286,12/2/2020
New York,678869,34346,12/3/2020
New York,690143,34409,12/4/2020
New York,700902,34488,12/5/2020
New York,710612,34552,12/6/2020
New York,718991,34637,12/7/2020
New York,728010,34723,12/8/2020
New York,738947,34799,12/9/2020
New York,749204,34884,12/10/2020
New York,759765,34983,12/11/2020
New York,770804,35074,12/12/2020
New York,780831,35198,12/13/2020
New York,789815,35288,12/14/2020
New York,799551,35425,12/15/2020
New York,808929,35522,12/16/2020
New York,819427,35647,12/17/2020
New York,832033,35775,12/18/2020
New York,841946,35897,12/19/2020
New York,851400,36017,12/20/2020
New York,860856,36147,12/21/2020
New York,871155,36300,12/22/2020
New York,882895,36454,12/23/2020
New York,896242,36604,12/24/2020
New York,909123,36739,12/25/2020
New York,920171,36870,12/26/2020
New York,928376,37000,12/27/2020
New York,938710,37118,12/28/2020
New York,950730,37256,12/29/2020
New York,963647,37412,12/30/2020
New York,979040,37557,12/31/2020
New York,996073,37733,1/1/2021
New York,1011922,37854,1/2/2021
New York,1024154,38001,1/3/2021
New York,1035396,38167,1/4/2021
New York,1048538,38315,1/5/2021
New York,1064554,38486,1/6/2021
New York,1082142,38683,1/7/2021
New York,1101702,38846,1/8/2021
New York,1119541,39041,1/9/2021
New York,1135849,39208,1/10/2021
New York,1150028,39404,1/11/2021
New York,1164819,39588,1/12/2021
New York,1179523,39760,1/13/2021
New York,1193710,39997,1/14/2021
North Carolina,1,0,3/3/2020
North Carolina,1,0,3/4/2020
North Carolina,1,0,3/5/2020
North Carolina,2,0,3/6/2020
North Carolina,2,0,3/7/2020
North Carolina,2,0,3/8/2020
North Carolina,7,0,3/9/2020
North Carolina,7,0,3/10/2020
North Carolina,8,0,3/11/2020
North Carolina,16,0,3/12/2020
North Carolina,18,0,3/13/2020
North Carolina,25,0,3/14/2020
North Carolina,32,0,3/15/2020
North Carolina,34,0,3/16/2020
North Carolina,42,0,3/17/2020
North Carolina,66,0,3/18/2020
North Carolina,104,0,3/19/2020
North Carolina,144,0,3/20/2020
North Carolina,184,0,3/21/2020
North Carolina,269,0,3/22/2020
North Carolina,302,0,3/23/2020
North Carolina,397,0,3/24/2020
North Carolina,562,1,3/25/2020
North Carolina,639,2,3/26/2020
North Carolina,784,3,3/27/2020
North Carolina,972,4,3/28/2020
North Carolina,1166,6,3/29/2020
North Carolina,1303,6,3/30/2020
North Carolina,1527,10,3/31/2020
North Carolina,1591,11,4/1/2020
North Carolina,1858,17,4/2/2020
North Carolina,2093,23,4/3/2020
North Carolina,2402,30,4/4/2020
North Carolina,2585,37,4/5/2020
North Carolina,2870,42,4/6/2020
North Carolina,3220,50,4/7/2020
North Carolina,3423,61,4/8/2020
North Carolina,3651,74,4/9/2020
North Carolina,3906,78,4/10/2020
North Carolina,4310,86,4/11/2020
North Carolina,4520,86,4/12/2020
North Carolina,4788,91,4/13/2020
North Carolina,4992,116,4/14/2020
North Carolina,5123,128,4/15/2020
North Carolina,5463,140,4/16/2020
North Carolina,5859,159,4/17/2020
North Carolina,6140,175,4/18/2020
North Carolina,6493,183,4/19/2020
North Carolina,6764,187,4/20/2020
North Carolina,6951,217,4/21/2020
North Carolina,7220,242,4/22/2020
North Carolina,7608,253,4/23/2020
North Carolina,8052,270,4/24/2020
North Carolina,8548,304,4/25/2020
North Carolina,8830,309,4/26/2020
North Carolina,9035,331,4/27/2020
North Carolina,9568,353,4/28/2020
North Carolina,9947,366,4/29/2020
North Carolina,10507,385,4/30/2020
North Carolina,10922,405,5/1/2020
North Carolina,11514,428,5/2/2020
North Carolina,11668,436,5/3/2020
North Carolina,11871,454,5/4/2020
North Carolina,12283,477,5/5/2020
North Carolina,12783,497,5/6/2020
North Carolina,13431,521,5/7/2020
North Carolina,13879,537,5/8/2020
North Carolina,14387,554,5/9/2020
North Carolina,14783,561,5/10/2020
North Carolina,15069,571,5/11/2020
North Carolina,15402,597,5/12/2020
North Carolina,15850,615,5/13/2020
North Carolina,16593,632,5/14/2020
North Carolina,17190,660,5/15/2020
North Carolina,18009,671,5/16/2020
North Carolina,18537,679,5/17/2020
North Carolina,19121,684,5/18/2020
North Carolina,19762,711,5/19/2020
North Carolina,20221,721,5/20/2020
North Carolina,20934,734,5/21/2020
North Carolina,21661,754,5/22/2020
North Carolina,22731,763,5/23/2020
North Carolina,23231,771,5/24/2020
North Carolina,23997,780,5/25/2020
North Carolina,24188,789,5/26/2020
North Carolina,24787,827,5/27/2020
North Carolina,25616,859,5/28/2020
North Carolina,26735,888,5/29/2020
North Carolina,27761,903,5/30/2020
North Carolina,28686,911,5/31/2020
North Carolina,29368,923,6/1/2020
North Carolina,30052,950,6/2/2020
North Carolina,31013,971,6/3/2020
North Carolina,32276,993,6/4/2020
North Carolina,33417,1001,6/5/2020
North Carolina,34809,1020,6/6/2020
North Carolina,35663,1024,6/7/2020
North Carolina,36581,1041,6/8/2020
North Carolina,37393,1069,6/9/2020
North Carolina,38305,1096,6/10/2020
North Carolina,39735,1114,6/11/2020
North Carolina,41467,1128,6/12/2020
North Carolina,42911,1135,6/13/2020
North Carolina,44199,1139,6/14/2020
North Carolina,45257,1156,6/15/2020
North Carolina,46105,1185,6/16/2020
North Carolina,47142,1198,6/17/2020
North Carolina,48426,1209,6/18/2020
North Carolina,50014,1223,6/19/2020
North Carolina,51640,1239,6/20/2020
North Carolina,52854,1245,6/21/2020
North Carolina,53840,1250,6/22/2020
North Carolina,54826,1276,6/23/2020
North Carolina,56263,1295,6/24/2020
North Carolina,57540,1305,6/25/2020
North Carolina,59257,1319,6/26/2020
North Carolina,60709,1334,6/27/2020
North Carolina,62178,1338,6/28/2020
North Carolina,63692,1341,6/29/2020
North Carolina,65064,1362,6/30/2020
North Carolina,66815,1389,7/1/2020
North Carolina,68512,1402,7/2/2020
North Carolina,70451,1413,7/3/2020
North Carolina,71735,1414,7/4/2020
North Carolina,73096,1414,7/5/2020
North Carolina,74933,1424,7/6/2020
North Carolina,76188,1446,7/7/2020
North Carolina,77661,1470,7/8/2020
North Carolina,79564,1487,7/9/2020
North Carolina,81737,1503,7/10/2020
North Carolina,83996,1520,7/11/2020
North Carolina,85831,1532,7/12/2020
North Carolina,87653,1547,7/13/2020
North Carolina,89767,1582,7/14/2020
North Carolina,91573,1598,7/15/2020
North Carolina,93657,1617,7/16/2020
North Carolina,95633,1638,7/17/2020
North Carolina,98067,1653,7/18/2020
North Carolina,99841,1661,7/19/2020
North Carolina,101176,1676,7/20/2020
North Carolina,103047,1702,7/21/2020
North Carolina,105138,1729,7/22/2020
North Carolina,107050,1754,7/23/2020
North Carolina,109206,1769,7/24/2020
North Carolina,111282,1801,7/25/2020
North Carolina,112802,1807,7/26/2020
North Carolina,114612,1815,7/27/2020
North Carolina,116300,1847,7/28/2020
North Carolina,118027,1889,7/29/2020
North Carolina,120391,1929,7/30/2020
North Carolina,122370,1947,7/31/2020
North Carolina,124015,1989,8/1/2020
North Carolina,125281,1996,8/2/2020
North Carolina,126748,2013,8/3/2020
North Carolina,128236,2038,8/4/2020
North Carolina,129454,2079,8/5/2020
North Carolina,131478,2122,8/6/2020
North Carolina,133033,2160,8/7/2020
North Carolina,134915,2184,8/8/2020
North Carolina,136250,2195,8/9/2020
North Carolina,137006,2198,8/10/2020
North Carolina,138074,2238,8/11/2020
North Carolina,139413,2277,8/12/2020
North Carolina,141006,2313,8/13/2020
North Carolina,142544,2344,8/14/2020
North Carolina,143956,2370,8/15/2020
North Carolina,145111,2372,8/16/2020
North Carolina,145942,2384,8/17/2020
North Carolina,147141,2425,8/18/2020
North Carolina,148491,2464,8/19/2020
North Carolina,150422,2496,8/20/2020
North Carolina,152344,2522,8/21/2020
North Carolina,153966,2546,8/22/2020
North Carolina,155390,2560,8/23/2020
North Carolina,156927,2567,8/24/2020
North Carolina,158185,2607,8/25/2020
North Carolina,159708,2634,8/26/2020
North Carolina,161715,2654,8/27/2020
North Carolina,163154,2676,8/28/2020
North Carolina,165533,2708,8/29/2020
North Carolina,166510,2721,8/30/2020
North Carolina,167989,2733,8/31/2020
North Carolina,169966,2769,9/1/2020
North Carolina,171140,2806,9/2/2020
North Carolina,172791,2829,9/3/2020
North Carolina,174848,2868,9/4/2020
North Carolina,176124,2913,9/5/2020
North Carolina,177141,2920,9/6/2020
North Carolina,178212,2920,9/7/2020
North Carolina,179150,2942,9/8/2020
North Carolina,180061,2990,9/9/2020
North Carolina,181335,3016,9/10/2020
North Carolina,182934,3050,9/11/2020
North Carolina,184305,3073,9/12/2020
North Carolina,185325,3080,9/13/2020
North Carolina,186447,3094,9/14/2020
North Carolina,187486,3135,9/15/2020
North Carolina,188800,3176,9/16/2020
North Carolina,190307,3208,9/17/2020
North Carolina,191672,3232,9/18/2020
North Carolina,192751,3260,9/19/2020
North Carolina,193978,3270,9/20/2020
North Carolina,195093,3283,9/21/2020
North Carolina,196258,3320,9/22/2020
North Carolina,197431,3345,9/23/2020
North Carolina,199236,3380,9/24/2020
North Carolina,204658,3427,9/25/2020
North Carolina,206241,3458,9/26/2020
North Carolina,207407,3460,9/27/2020
North Carolina,208497,3469,9/28/2020
North Carolina,209384,3511,9/29/2020
North Carolina,211004,3565,9/30/2020
North Carolina,213218,3601,10/1/2020
North Carolina,215035,3628,10/2/2020
North Carolina,217049,3647,10/3/2020
North Carolina,217641,3653,10/4/2020
North Carolina,220045,3656,10/5/2020
North Carolina,221438,3691,10/6/2020
North Carolina,223349,3716,10/7/2020
North Carolina,225738,3744,10/8/2020
North Carolina,227756,3768,10/9/2020
North Carolina,229959,3786,10/10/2020
North Carolina,231564,3791,10/11/2020
North Carolina,233059,3799,10/12/2020
North Carolina,234842,3849,10/13/2020
North Carolina,236812,3882,10/14/2020
North Carolina,239338,3899,10/15/2020
North Carolina,242032,3938,10/16/2020
North Carolina,244020,3955,10/17/2020
North Carolina,246116,3961,10/18/2020
North Carolina,247551,3969,10/19/2020
North Carolina,249158,4018,10/20/2020
North Carolina,251010,4063,10/21/2020
North Carolina,253418,4110,10/22/2020
North Carolina,255534,4140,10/23/2020
North Carolina,258439,4170,10/24/2020
North Carolina,260128,4183,10/25/2020
North Carolina,262159,4200,10/26/2020
North Carolina,264334,4236,10/27/2020
North Carolina,266566,4275,10/28/2020
North Carolina,269419,4307,10/29/2020
North Carolina,272231,4354,10/30/2020
North Carolina,274805,4400,10/31/2020
North Carolina,276706,4405,11/1/2020
North Carolina,278477,4413,11/2/2020
North Carolina,280657,4481,11/3/2020
North Carolina,283280,4535,11/4/2020
North Carolina,286210,4572,11/5/2020
North Carolina,289124,4608,11/6/2020
North Carolina,291563,4629,11/7/2020
North Carolina,293431,4630,11/8/2020
North Carolina,295105,4638,11/9/2020
North Carolina,298089,4685,11/10/2020
North Carolina,300725,4723,11/11/2020
North Carolina,303931,4730,11/12/2020
North Carolina,306498,4749,11/13/2020
North Carolina,309703,4783,11/14/2020
North Carolina,312406,4830,11/15/2020
North Carolina,315314,4843,11/16/2020
North Carolina,318537,4881,11/17/2020
North Carolina,322258,4927,11/18/2020
North Carolina,325658,4968,11/19/2020
North Carolina,330021,5012,11/20/2020
North Carolina,333074,5035,11/21/2020
North Carolina,336983,5062,11/22/2020
North Carolina,339672,5076,11/23/2020
North Carolina,343566,5114,11/24/2020
North Carolina,348102,5177,11/25/2020
North Carolina,348148,5177,11/26/2020
North Carolina,355664,5240,11/27/2020
North Carolina,358654,5249,11/28/2020
North Carolina,362124,5279,11/29/2020
North Carolina,364968,5296,11/30/2020
North Carolina,368615,5322,12/1/2020
North Carolina,372525,5406,12/2/2020
North Carolina,378370,5454,12/3/2020
North Carolina,384165,5505,12/4/2020
North Carolina,388760,5547,12/5/2020
North Carolina,395020,5578,12/6/2020
North Carolina,399796,5598,12/7/2020
North Carolina,404520,5642,12/8/2020
North Carolina,412140,5704,12/9/2020
North Carolina,417951,5752,12/10/2020
North Carolina,424991,5791,12/11/2020
North Carolina,430325,5831,12/12/2020
North Carolina,436655,5855,12/13/2020
North Carolina,441721,5899,12/14/2020
North Carolina,447303,5926,12/15/2020
North Carolina,453628,6030,12/16/2020
North Carolina,458739,6120,12/17/2020
North Carolina,468195,6172,12/18/2020
North Carolina,473691,6222,12/19/2020
North Carolina,479875,6259,12/20/2020
North Carolina,484513,6285,12/21/2020
North Carolina,491242,6342,12/22/2020
North Carolina,497869,6418,12/23/2020
North Carolina,498005,6420,12/24/2020
North Carolina,498005,6420,12/25/2020
North Carolina,514724,6574,12/26/2020
North Carolina,517449,6592,12/27/2020
North Carolina,521990,6601,12/28/2020
North Carolina,526439,6630,12/29/2020
North Carolina,535120,6780,12/30/2020
North Carolina,541070,6811,12/31/2020
North Carolina,543976,6819,1/1/2021
North Carolina,559942,6933,1/2/2021
North Carolina,565260,6963,1/3/2021
North Carolina,572018,7000,1/4/2021
North Carolina,578309,7080,1/5/2021
North Carolina,584694,7149,1/6/2021
North Carolina,595308,7262,1/7/2021
North Carolina,605187,7383,1/8/2021
North Carolina,614715,7468,1/9/2021
North Carolina,623503,7609,1/10/2021
North Carolina,632994,7635,1/11/2021
North Carolina,638330,7687,1/12/2021
North Carolina,643520,7796,1/13/2021
North Carolina,651533,7888,1/14/2021
North Dakota,1,0,3/11/2020
North Dakota,1,0,3/12/2020
North Dakota,1,0,3/13/2020
North Dakota,1,0,3/14/2020
North Dakota,1,0,3/15/2020
North Dakota,1,0,3/16/2020
North Dakota,5,0,3/17/2020
North Dakota,7,0,3/18/2020
North Dakota,19,0,3/19/2020
North Dakota,27,0,3/20/2020
North Dakota,28,0,3/21/2020
North Dakota,30,0,3/22/2020
North Dakota,32,0,3/23/2020
North Dakota,37,0,3/24/2020
North Dakota,45,0,3/25/2020
North Dakota,58,0,3/26/2020
North Dakota,68,1,3/27/2020
North Dakota,93,1,3/28/2020
North Dakota,97,1,3/29/2020
North Dakota,109,3,3/30/2020
North Dakota,126,3,3/31/2020
North Dakota,147,3,4/1/2020
North Dakota,159,3,4/2/2020
North Dakota,173,3,4/3/2020
North Dakota,186,3,4/4/2020
North Dakota,207,3,4/5/2020
North Dakota,225,3,4/6/2020
North Dakota,237,4,4/7/2020
North Dakota,251,4,4/8/2020
North Dakota,269,5,4/9/2020
North Dakota,278,7,4/10/2020
North Dakota,293,7,4/11/2020
North Dakota,308,8,4/12/2020
North Dakota,331,9,4/13/2020
North Dakota,341,9,4/14/2020
North Dakota,365,9,4/15/2020
North Dakota,393,9,4/16/2020
North Dakota,439,9,4/17/2020
North Dakota,528,9,4/18/2020
North Dakota,585,10,4/19/2020
North Dakota,627,13,4/20/2020
North Dakota,644,13,4/21/2020
North Dakota,679,14,4/22/2020
North Dakota,709,15,4/23/2020
North Dakota,748,15,4/24/2020
North Dakota,803,16,4/25/2020
North Dakota,867,17,4/26/2020
North Dakota,942,19,4/27/2020
North Dakota,991,19,4/28/2020
North Dakota,1033,19,4/29/2020
North Dakota,1067,19,4/30/2020
North Dakota,1107,23,5/1/2020
North Dakota,1153,24,5/2/2020
North Dakota,1191,25,5/3/2020
North Dakota,1225,25,5/4/2020
North Dakota,1266,25,5/5/2020
North Dakota,1323,31,5/6/2020
North Dakota,1371,31,5/7/2020
North Dakota,1425,33,5/8/2020
North Dakota,1464,35,5/9/2020
North Dakota,1491,35,5/10/2020
North Dakota,1518,36,5/11/2020
North Dakota,1571,38,5/12/2020
North Dakota,1647,40,5/13/2020
North Dakota,1712,40,5/14/2020
North Dakota,1761,42,5/15/2020
North Dakota,1848,42,5/16/2020
North Dakota,1900,43,5/17/2020
North Dakota,1931,44,5/18/2020
North Dakota,1994,45,5/19/2020
North Dakota,2095,49,5/20/2020
North Dakota,2229,51,5/21/2020
North Dakota,2317,52,5/22/2020
North Dakota,2365,52,5/23/2020
North Dakota,2418,53,5/24/2020
North Dakota,2457,54,5/25/2020
North Dakota,2422,54,5/26/2020
North Dakota,2442,59,5/27/2020
North Dakota,2484,60,5/28/2020
North Dakota,2523,62,5/29/2020
North Dakota,2557,63,5/30/2020
North Dakota,2580,64,5/31/2020
North Dakota,2628,64,6/1/2020
North Dakota,2649,68,6/2/2020
North Dakota,2682,69,6/3/2020
North Dakota,2709,69,6/4/2020
North Dakota,2748,74,6/5/2020
North Dakota,2819,75,6/6/2020
North Dakota,2864,75,6/7/2020
North Dakota,2883,75,6/8/2020
